Gene	CG_sites	mCG_sites	CG_reads	mCG_reads	CG_methylation_level	CHG_sites	mCHG_sites	CHG_reads	mCHG_reads	CHG_methylation_level	CHH_sites	mCHH_sites	CHH_reads	mCHH_reads	CHH_methylation_level	C_sites	mC_sites	C_reads	mC_reads	C_methylation_level
765447330	4	0	19	0	0.0	0	0	0	0	nan	27	0	180	3	0.0166666666667	31	0	199	3	0.0150753768844
765447343	4	0	20	0	0.0	1	0	8	0	0.0	32	0	154	0	0.0	37	0	182	0	0.0
765447356	14	0	90	1	0.0111111111111	13	0	99	0	0.0	39	0	207	1	0.0048309178744	66	0	396	2	0.00505050505051
765447368	6	0	73	0	0.0	8	0	68	0	0.0	37	0	342	0	0.0	51	0	483	0	0.0
765447381	15	0	64	0	0.0	7	0	27	0	0.0	55	0	247	0	0.0	77	0	338	0	0.0
765447394	6	0	58	0	0.0	4	0	33	1	0.030303030303	39	0	348	0	0.0	49	0	439	1	0.00227790432802
765447408	17	0	81	0	0.0	8	0	46	0	0.0	46	0	213	1	0.00469483568075	71	0	340	1	0.00294117647059
765447420	6	0	55	0	0.0	5	0	60	0	0.0	37	0	236	2	0.00847457627119	48	0	351	2	0.00569800569801
765447435	21	0	97	0	0.0	18	0	81	0	0.0	38	0	197	0	0.0	77	0	375	0	0.0
765447448	0	0	0	0	nan	10	0	114	0	0.0	44	0	437	0	0.0	54	0	551	0	0.0
765447462	4	0	15	0	0.0	5	0	16	0	0.0	37	0	276	0	0.0	46	0	307	0	0.0
765447476	3	0	10	0	0.0	2	0	10	0	0.0	35	0	76	0	0.0	40	0	96	0	0.0
765447489	4	0	32	0	0.0	4	0	40	0	0.0	53	0	579	4	0.00690846286701	61	0	651	4	0.00614439324117
765447502	4	0	25	0	0.0	3	0	21	0	0.0	28	0	186	1	0.00537634408602	35	0	232	1	0.00431034482759
765447516	4	0	25	0	0.0	14	0	101	0	0.0	32	0	203	0	0.0	50	0	329	0	0.0
765447530	12	3	120	18	0.15	15	0	159	0	0.0	32	0	200	1	0.005	59	3	479	19	0.0396659707724
765447544	6	6	58	55	0.948275862069	8	0	105	0	0.0	45	0	288	4	0.0138888888889	59	6	451	59	0.130820399113
765447558	12	0	159	2	0.0125786163522	10	0	184	0	0.0	39	0	605	2	0.00330578512397	61	0	948	4	0.0042194092827
765447570	8	0	109	1	0.00917431192661	7	1	111	2	0.018018018018	30	0	416	3	0.00721153846154	45	1	636	6	0.00943396226415
765447584	11	7	109	55	0.504587155963	7	0	62	0	0.0	31	0	367	3	0.00817438692098	49	7	538	58	0.10780669145
765447597	4	4	34	32	0.941176470588	14	0	110	2	0.0181818181818	43	0	338	2	0.00591715976331	61	4	482	36	0.0746887966805
765447611	2	0	26	0	0.0	3	0	33	0	0.0	41	0	506	4	0.00790513833992	46	0	565	4	0.0070796460177
