Gene	CG_sites	mCG_sites	CG_reads	mCG_reads	CG_methylation_level	CHG_sites	mCHG_sites	CHG_reads	mCHG_reads	CHG_methylation_level	CHH_sites	mCHH_sites	CHH_reads	mCHH_reads	CHH_methylation_level	C_sites	mC_sites	C_reads	mC_reads	C_methylation_level
Sobic.010G196800	42	0	203	0	0.0	17	0	81	0	0.0	35	0	182	0	0.0	94	0	466	0	0.0
Sobic.010G197000	4	4	42	34	0.809523809524	8	0	88	0	0.0	49	0	520	0	0.0	61	4	650	34	0.0523076923077
Sobic.010G197200	17	0	70	0	0.0	11	0	62	0	0.0	23	0	58	0	0.0	51	0	190	0	0.0
Sobic.010G197300	9	0	84	1	0.0119047619048	14	3	121	12	0.099173553719	46	0	444	3	0.00675675675676	69	3	649	16	0.0246533127889
Sobic.010G197400	26	8	168	27	0.160714285714	11	0	69	0	0.0	42	0	259	0	0.0	79	8	496	27	0.054435483871
Sobic.010G197500	26	0	180	0	0.0	21	0	154	0	0.0	45	0	346	0	0.0	92	0	680	0	0.0
Sobic.010G197566	38	0	108	0	0.0	31	0	90	0	0.0	35	0	105	1	0.00952380952381	104	0	303	1	0.003300330033
Sobic.010G197632	38	0	196	0	0.0	23	0	137	0	0.0	39	0	217	0	0.0	100	0	550	0	0.0
Sobic.010G197700	2	0	13	0	0.0	4	0	27	0	0.0	12	0	56	0	0.0	18	0	96	0	0.0
Sobic.010G197900	2	2	23	23	1.0	19	0	167	0	0.0	58	0	494	3	0.00607287449393	79	2	684	26	0.0380116959064
Sobic.010G198000	30	0	188	1	0.00531914893617	18	0	123	0	0.0	51	0	335	2	0.00597014925373	99	0	646	3	0.0046439628483
Sobic.010G198100	18	0	74	0	0.0	31	0	160	0	0.0	35	0	159	0	0.0	84	0	393	0	0.0
Sobic.010G198400	20	0	84	0	0.0	9	0	33	0	0.0	30	0	125	1	0.008	59	0	242	1	0.00413223140496
Sobic.010G198500	12	0	67	0	0.0	13	0	63	0	0.0	41	0	270	0	0.0	66	0	400	0	0.0
Sobic.010G198600	59	0	133	0	0.0	21	0	51	0	0.0	33	0	84	0	0.0	113	0	268	0	0.0
Sobic.010G198700	16	0	106	0	0.0	11	0	76	0	0.0	50	0	340	0	0.0	77	0	522	0	0.0
Sobic.010G198800	21	0	48	0	0.0	22	0	63	0	0.0	50	0	158	1	0.00632911392405	93	0	269	1	0.00371747211896
Sobic.010G198900	14	0	168	0	0.0	19	0	260	3	0.0115384615385	37	0	352	1	0.00284090909091	70	0	780	4	0.00512820512821
Sobic.010G199100	32	19	142	82	0.577464788732	21	0	90	0	0.0	44	0	193	2	0.0103626943005	97	19	425	84	0.197647058824
Sobic.010G199200	0	0	0	0	nan	3	0	29	0	0.0	2	0	17	0	0.0	5	0	46	0	0.0
Sobic.010G199300	8	0	39	0	0.0	2	0	9	0	0.0	6	0	28	0	0.0	16	0	76	0	0.0
Sobic.010G199500	0	0	0	0	nan	10	0	89	0	0.0	45	0	348	1	0.00287356321839	55	0	437	1	0.00228832951945
Sobic.010G199600	6	3	62	16	0.258064516129	16	0	189	1	0.00529100529101	46	0	506	0	0.0	68	3	757	17	0.0224570673712
Sobic.010G199700	36	0	308	0	0.0	33	0	281	2	0.00711743772242	31	0	249	0	0.0	100	0	838	2	0.00238663484487
Sobic.010G199800	30	26	178	159	0.893258426966	18	0	97	0	0.0	42	0	235	0	0.0	90	26	510	159	0.311764705882
Sobic.010G199900	22	0	189	1	0.00529100529101	22	0	187	0	0.0	40	0	333	0	0.0	84	0	709	1	0.00141043723554
Sobic.010G200000	18	0	172	0	0.0	10	0	99	1	0.010101010101	50	0	496	3	0.00604838709677	78	0	767	4	0.00521512385919
Sobic.010G200400	0	0	0	0	nan	0	0	0	0	nan	1	0	5	0	0.0	1	0	5	0	0.0
Sobic.010G200600	22	0	151	0	0.0	20	0	106	0	0.0	53	0	284	1	0.00352112676056	95	0	541	1	0.00184842883549
Sobic.010G200700	18	0	126	0	0.0	12	0	84	0	0.0	44	0	267	0	0.0	74	0	477	0	0.0
Sobic.010G200800	12	0	66	0	0.0	19	0	107	0	0.0	56	0	319	0	0.0	87	0	492	0	0.0
Sobic.010G200900	24	0	144	0	0.0	31	0	180	0	0.0	98	0	552	1	0.0018115942029	153	0	876	1	0.00114155251142
Sobic.010G201000	12	0	78	0	0.0	12	0	73	0	0.0	43	0	239	1	0.00418410041841	67	0	390	1	0.0025641025641
Sobic.010G201100	24	0	177	0	0.0	8	0	47	0	0.0	40	0	202	1	0.0049504950495	72	0	426	1	0.00234741784038
Sobic.010G201200	18	0	52	0	0.0	9	0	30	0	0.0	17	0	55	0	0.0	44	0	137	0	0.0
Sobic.010G201500	3	3	12	6	0.5	2	0	8	0	0.0	2	0	12	0	0.0	7	3	32	6	0.1875
Sobic.010G201600	6	0	72	0	0.0	25	0	315	2	0.00634920634921	45	0	493	2	0.00405679513185	76	0	880	4	0.00454545454545
Sobic.010G201700	24	0	127	0	0.0	12	0	57	0	0.0	26	0	123	0	0.0	62	0	307	0	0.0
Sobic.010G201900	2	0	9	0	0.0	7	0	42	0	0.0	13	0	60	0	0.0	22	0	111	0	0.0
Sobic.010G202100	48	0	220	1	0.00454545454545	25	0	121	0	0.0	39	0	178	0	0.0	112	0	519	1	0.0019267822736
Sobic.010G202200	8	8	119	111	0.932773109244	8	6	115	79	0.686956521739	46	1	637	9	0.0141287284144	62	15	871	199	0.228473019518
Sobic.010G202300	12	0	90	1	0.0111111111111	10	0	63	1	0.015873015873	49	0	397	1	0.00251889168766	71	0	550	3	0.00545454545455
Sobic.010G202400	28	6	236	72	0.305084745763	26	2	218	15	0.0688073394495	76	0	720	5	0.00694444444444	130	8	1174	92	0.0783645655877
Sobic.010G202450	6	6	82	71	0.865853658537	9	2	108	15	0.138888888889	35	0	435	5	0.0114942528736	50	8	625	91	0.1456
Sobic.010G202500	2	2	20	13	0.65	15	0	169	0	0.0	50	0	575	1	0.00173913043478	67	2	764	14	0.0183246073298
Sobic.010G202600	12	10	104	61	0.586538461538	16	0	136	0	0.0	51	0	411	2	0.00486618004866	79	10	651	63	0.0967741935484
Sobic.010G202700	43	0	136	1	0.00735294117647	32	0	111	0	0.0	22	0	75	0	0.0	97	0	322	1	0.00310559006211
Sobic.010G202800	4	0	46	0	0.0	18	0	199	1	0.00502512562814	33	0	402	1	0.00248756218905	55	0	647	2	0.00309119010819
Sobic.010G202900	28	0	250	1	0.004	20	0	167	2	0.0119760479042	39	0	334	1	0.00299401197605	87	0	751	4	0.00532623169108
Sobic.010G203000	25	12	169	96	0.568047337278	20	3	203	16	0.0788177339901	108	1	655	8	0.012213740458	153	16	1027	120	0.116845180136
Sobic.010G203100	6	0	69	0	0.0	14	0	173	1	0.00578034682081	38	0	443	1	0.00225733634312	58	0	685	2	0.0029197080292
Sobic.010G203200	8	0	86	0	0.0	11	0	110	0	0.0	40	0	418	3	0.00717703349282	59	0	614	3	0.00488599348534
Sobic.010G203300	6	0	66	0	0.0	19	0	211	0	0.0	50	0	529	1	0.00189035916824	75	0	806	1	0.00124069478908
Sobic.010G203400	40	1	231	2	0.00865800865801	24	0	153	1	0.00653594771242	38	0	197	1	0.00507614213198	102	1	581	4	0.00688468158348
Sobic.010G203500	15	0	94	0	0.0	3	0	14	0	0.0	36	0	225	1	0.00444444444444	54	0	333	1	0.003003003003
Sobic.010G203600	4	0	40	0	0.0	2	0	12	0	0.0	23	1	132	3	0.0227272727273	29	1	184	3	0.0163043478261
Sobic.010G203700	4	0	50	0	0.0	0	0	0	0	nan	23	0	192	3	0.015625	27	0	242	3	0.0123966942149
Sobic.010G204000	27	0	253	0	0.0	15	0	137	0	0.0	28	0	168	0	0.0	70	0	558	0	0.0
Sobic.010G204100	34	0	166	0	0.0	12	0	53	0	0.0	46	0	152	0	0.0	92	0	371	0	0.0
Sobic.010G204200	0	0	0	0	nan	0	0	0	0	nan	1	0	2	0	0.0	1	0	2	0	0.0
Sobic.010G204300	6	0	65	0	0.0	18	0	191	1	0.00523560209424	42	0	388	2	0.00515463917526	66	0	644	3	0.00465838509317
Sobic.010G204400	12	0	142	1	0.00704225352113	23	0	275	1	0.00363636363636	39	0	419	1	0.00238663484487	74	0	836	3	0.00358851674641
Sobic.010G204500	8	3	117	23	0.196581196581	9	0	132	0	0.0	46	0	590	1	0.00169491525424	63	3	839	24	0.0286054827175
Sobic.010G204600	22	0	151	1	0.00662251655629	11	0	67	0	0.0	55	0	180	1	0.00555555555556	88	0	398	2	0.00502512562814
Sobic.010G204700	14	0	100	1	0.01	12	0	68	0	0.0	53	0	261	2	0.00766283524904	79	0	429	3	0.00699300699301
Sobic.010G204900	8	7	67	51	0.761194029851	22	0	208	1	0.00480769230769	36	0	315	2	0.00634920634921	66	7	590	54	0.0915254237288
Sobic.010G205000	44	0	186	0	0.0	17	0	79	0	0.0	41	0	191	1	0.00523560209424	102	0	456	1	0.00219298245614
Sobic.010G205100	2	0	24	0	0.0	18	0	184	1	0.0054347826087	47	0	481	4	0.00831600831601	67	0	689	5	0.00725689404935
Sobic.010G205200	8	8	58	44	0.758620689655	21	0	169	0	0.0	40	0	363	2	0.00550964187328	69	8	590	46	0.0779661016949
Sobic.010G205300	22	0	78	0	0.0	4	0	13	0	0.0	18	0	45	0	0.0	44	0	136	0	0.0
Sobic.010G205400	40	0	165	1	0.00606060606061	22	0	92	0	0.0	36	0	122	0	0.0	98	0	379	1	0.00263852242744
Sobic.010G205500	31	0	217	0	0.0	17	0	112	1	0.00892857142857	50	0	311	1	0.0032154340836	98	0	640	2	0.003125
Sobic.010G205600	8	5	77	52	0.675324675325	25	0	235	1	0.00425531914894	37	0	293	4	0.0136518771331	70	5	605	57	0.0942148760331
Sobic.010G205700	16	0	79	0	0.0	15	0	100	0	0.0	32	0	225	0	0.0	63	0	404	0	0.0
Sobic.010G205800	22	0	94	1	0.0106382978723	13	0	59	1	0.0169491525424	20	0	75	0	0.0	55	0	228	2	0.00877192982456
Sobic.010G205900	30	0	130	2	0.0153846153846	19	0	84	0	0.0	54	0	173	1	0.00578034682081	103	0	387	3	0.0077519379845
Sobic.010G206000	9	6	60	54	0.9	12	0	79	0	0.0	57	0	287	2	0.00696864111498	78	6	426	56	0.131455399061
Sobic.010G206200	34	0	160	0	0.0	15	0	80	0	0.0	28	0	144	0	0.0	77	0	384	0	0.0
Sobic.010G206300	34	0	115	0	0.0	15	0	47	0	0.0	26	0	65	1	0.0153846153846	75	0	227	1	0.00440528634361
Sobic.010G206400	34	1	154	2	0.012987012987	12	0	63	0	0.0	47	0	226	1	0.00442477876106	93	1	443	3	0.00677200902935
Sobic.010G206600	12	1	480	10	0.0208333333333	9	0	524	3	0.00572519083969	38	0	1113	6	0.00539083557951	59	1	2117	19	0.00897496457251
Sobic.010G206800	38	0	69	0	0.0	22	0	35	0	0.0	39	0	58	0	0.0	99	0	162	0	0.0
Sobic.010G206900	16	14	183	141	0.770491803279	17	0	190	0	0.0	43	0	473	1	0.00211416490486	76	14	846	142	0.167848699764
Sobic.010G207100	4	0	58	0	0.0	18	0	269	2	0.00743494423792	41	0	617	2	0.0032414910859	63	0	944	4	0.00423728813559
Sobic.010G207175	18	0	148	0	0.0	6	0	50	0	0.0	41	0	356	2	0.00561797752809	65	0	554	2	0.00361010830325
Sobic.010G207325	2	2	6	4	0.666666666667	4	1	9	6	0.666666666667	27	0	49	0	0.0	33	3	64	10	0.15625
Sobic.010G207450	18	18	136	129	0.948529411765	10	8	69	52	0.753623188406	43	1	303	6	0.019801980198	71	27	508	187	0.36811023622
Sobic.010G207500	4	2	39	15	0.384615384615	18	0	202	1	0.0049504950495	42	0	426	2	0.00469483568075	64	2	667	18	0.0269865067466
Sobic.010G207600	14	0	124	0	0.0	27	0	248	0	0.0	43	0	400	1	0.0025	84	0	772	1	0.00129533678756
Sobic.010G207700	24	0	68	1	0.0147058823529	21	0	71	0	0.0	45	0	154	1	0.00649350649351	90	0	293	2	0.00682593856655
Sobic.010G207800	16	0	118	0	0.0	15	0	108	1	0.00925925925926	50	0	313	2	0.00638977635783	81	0	539	3	0.00556586270872
Sobic.010G207900	6	0	80	0	0.0	7	0	97	1	0.0103092783505	32	0	467	2	0.00428265524625	45	0	644	3	0.00465838509317
Sobic.010G208000	12	0	42	0	0.0	12	0	36	0	0.0	17	0	42	0	0.0	41	0	120	0	0.0
Sobic.010G208400	4	4	44	37	0.840909090909	18	0	207	3	0.0144927536232	44	0	481	3	0.00623700623701	66	4	732	43	0.0587431693989
Sobic.010G208500	12	0	29	0	0.0	3	0	9	0	0.0	25	0	63	0	0.0	40	0	101	0	0.0
Sobic.010G208600	6	0	81	0	0.0	16	0	199	2	0.0100502512563	45	0	550	1	0.00181818181818	67	0	830	3	0.00361445783133
Sobic.010G208700	6	2	72	18	0.25	14	0	164	0	0.0	50	0	583	1	0.00171526586621	70	2	819	19	0.023199023199
Sobic.010G208800	16	0	134	0	0.0	13	0	111	0	0.0	46	1	398	4	0.0100502512563	75	1	643	4	0.00622083981337
Sobic.010G208900	12	0	104	1	0.00961538461538	21	0	161	0	0.0	48	0	279	1	0.00358422939068	81	0	544	2	0.00367647058824
Sobic.010G209000	7	0	48	0	0.0	4	0	31	0	0.0	0	0	0	0	nan	11	0	79	0	0.0
Sobic.010G209100	23	0	93	0	0.0	14	0	65	1	0.0153846153846	37	0	145	0	0.0	74	0	303	1	0.003300330033
Sobic.010G209200	34	0	116	1	0.00862068965517	19	0	55	0	0.0	31	0	112	0	0.0	84	0	283	1	0.00353356890459
Sobic.010G209300	18	10	122	116	0.950819672131	9	5	61	50	0.819672131148	49	2	181	7	0.0386740331492	76	17	364	173	0.475274725275
Sobic.010G209400	42	0	126	0	0.0	16	0	44	0	0.0	43	0	132	0	0.0	101	0	302	0	0.0
Sobic.010G209501	14	0	92	0	0.0	9	0	62	0	0.0	32	0	165	0	0.0	55	0	319	0	0.0
Sobic.010G209600	53	0	196	1	0.00510204081633	21	0	77	0	0.0	40	0	157	0	0.0	114	0	430	1	0.00232558139535
Sobic.010G209700	10	0	40	0	0.0	9	0	37	1	0.027027027027	37	0	174	0	0.0	56	0	251	1	0.00398406374502
Sobic.010G209800	6	4	95	47	0.494736842105	6	0	84	1	0.0119047619048	49	0	650	2	0.00307692307692	61	4	829	50	0.0603136308806
Sobic.010G209900	0	0	0	0	nan	12	0	145	1	0.00689655172414	44	0	578	2	0.00346020761246	56	0	723	3	0.00414937759336
Sobic.010G210000	26	0	120	1	0.00833333333333	11	0	54	0	0.0	49	0	172	1	0.00581395348837	86	0	346	2	0.00578034682081
Sobic.010G210050	8	0	82	0	0.0	18	0	178	1	0.00561797752809	18	0	181	1	0.00552486187845	44	0	441	2	0.00453514739229
Sobic.010G210100	45	0	158	0	0.0	20	0	72	0	0.0	27	0	82	0	0.0	92	0	312	0	0.0
Sobic.010G210200	27	0	192	2	0.0104166666667	11	0	45	0	0.0	29	0	63	0	0.0	67	0	300	2	0.00666666666667
Sobic.010G210300	16	0	62	0	0.0	6	0	20	0	0.0	11	0	31	0	0.0	33	0	113	0	0.0
Sobic.010G210400	44	0	222	0	0.0	22	0	91	0	0.0	38	0	225	0	0.0	104	0	538	0	0.0
Sobic.010G210500	2	0	16	0	0.0	12	0	103	0	0.0	48	0	444	2	0.0045045045045	62	0	563	2	0.00355239786856
Sobic.010G210600	24	0	189	0	0.0	24	0	170	0	0.0	43	0	313	1	0.00319488817891	91	0	672	1	0.0014880952381
Sobic.010G210700	11	0	102	1	0.00980392156863	18	0	169	3	0.0177514792899	57	0	562	0	0.0	86	0	833	4	0.00480192076831
Sobic.010G210800	2	0	14	0	0.0	6	0	39	0	0.0	20	0	101	0	0.0	28	0	154	0	0.0
Sobic.010G210900	30	0	171	0	0.0	16	0	73	0	0.0	40	0	233	2	0.00858369098712	86	0	477	2	0.0041928721174
Sobic.010G211000	48	0	351	0	0.0	34	0	249	1	0.00401606425703	91	0	659	2	0.00303490136571	173	0	1259	3	0.00238284352661
Sobic.010G211100	18	0	82	0	0.0	13	0	68	0	0.0	36	0	177	0	0.0	67	0	327	0	0.0
Sobic.010G211200	14	0	154	1	0.00649350649351	21	0	207	0	0.0	34	0	380	0	0.0	69	0	741	1	0.00134952766532
Sobic.010G211300	12	6	81	34	0.41975308642	17	0	120	2	0.0166666666667	42	0	246	1	0.00406504065041	71	6	447	37	0.082774049217
Sobic.010G211400	32	0	212	0	0.0	28	0	174	0	0.0	37	0	188	0	0.0	97	0	574	0	0.0
Sobic.010G211800	0	0	0	0	nan	1	0	8	0	0.0	4	0	34	0	0.0	5	0	42	0	0.0
Sobic.010G211900	0	0	0	0	nan	4	0	20	0	0.0	4	0	20	0	0.0	8	0	40	0	0.0
Sobic.010G212000	40	0	151	0	0.0	15	0	61	1	0.016393442623	36	0	163	0	0.0	91	0	375	1	0.00266666666667
Sobic.010G212100	24	0	108	0	0.0	23	0	95	0	0.0	50	0	176	1	0.00568181818182	97	0	379	1	0.00263852242744
Sobic.010G212200	19	0	60	0	0.0	13	0	33	1	0.030303030303	24	0	57	0	0.0	56	0	150	1	0.00666666666667
Sobic.010G212350	18	0	88	0	0.0	23	0	91	1	0.010989010989	33	0	103	0	0.0	74	0	282	1	0.00354609929078
Sobic.010G212500	0	0	0	0	nan	7	0	58	0	0.0	14	0	120	0	0.0	21	0	178	0	0.0
Sobic.010G212600	18	0	98	0	0.0	17	0	85	0	0.0	50	0	176	2	0.0113636363636	85	0	359	2	0.00557103064067
Sobic.010G212700	28	1	90	2	0.0222222222222	9	0	20	0	0.0	65	0	181	1	0.00552486187845	102	1	291	3	0.0103092783505
Sobic.010G212800	8	0	80	0	0.0	2	0	22	0	0.0	43	0	422	1	0.00236966824645	53	0	524	1	0.00190839694656
Sobic.010G213000	14	14	96	92	0.958333333333	10	10	70	48	0.685714285714	40	1	259	8	0.030888030888	64	25	425	148	0.348235294118
Sobic.010G213100	10	0	71	0	0.0	14	0	101	0	0.0	38	0	243	0	0.0	62	0	415	0	0.0
Sobic.010G213200	12	10	111	85	0.765765765766	17	0	164	1	0.00609756097561	48	0	466	0	0.0	77	10	741	86	0.116059379217
Sobic.010G213301	22	0	158	0	0.0	15	0	104	0	0.0	43	0	319	0	0.0	80	0	581	0	0.0
Sobic.010G213400	32	1	159	1	0.0062893081761	15	0	78	0	0.0	40	0	265	2	0.00754716981132	87	1	502	3	0.00597609561753
Sobic.010G213500	4	4	38	36	0.947368421053	15	0	161	1	0.00621118012422	44	0	475	0	0.0	63	4	674	37	0.0548961424332
Sobic.010G213600	6	6	53	42	0.792452830189	19	0	224	0	0.0	32	0	388	1	0.00257731958763	57	6	665	43	0.0646616541353
Sobic.010G213700	8	0	51	0	0.0	18	0	119	2	0.0168067226891	47	0	239	0	0.0	73	0	409	2	0.00488997555012
Sobic.010G213800	43	1	279	3	0.010752688172	34	0	241	0	0.0	29	0	106	0	0.0	106	1	626	3	0.00479233226837
Sobic.010G213900	54	0	249	0	0.0	19	0	66	0	0.0	34	0	153	1	0.00653594771242	107	0	468	1	0.00213675213675
Sobic.010G214000	49	0	112	0	0.0	15	0	35	0	0.0	19	0	39	0	0.0	83	0	186	0	0.0
Sobic.010G214100	12	7	117	49	0.418803418803	12	0	116	2	0.0172413793103	48	0	326	2	0.00613496932515	72	7	559	53	0.0948121645796
Sobic.010G214150	39	0	81	0	0.0	16	0	34	0	0.0	40	0	87	0	0.0	95	0	202	0	0.0
Sobic.010G214300	36	0	124	0	0.0	28	0	93	0	0.0	40	0	176	0	0.0	104	0	393	0	0.0
Sobic.010G214400	32	0	100	0	0.0	13	0	31	1	0.0322580645161	47	0	101	0	0.0	92	0	232	1	0.00431034482759
Sobic.010G214500	2	2	20	18	0.9	23	0	211	0	0.0	55	0	538	3	0.00557620817844	80	2	769	21	0.0273081924577
Sobic.010G214600	0	0	0	0	nan	8	0	132	0	0.0	49	0	750	4	0.00533333333333	57	0	882	4	0.00453514739229
Sobic.010G214700	28	0	136	1	0.00735294117647	12	0	47	1	0.0212765957447	56	0	128	1	0.0078125	96	0	311	3	0.0096463022508
Sobic.010G214800	52	0	240	0	0.0	11	0	48	0	0.0	42	0	179	0	0.0	105	0	467	0	0.0
Sobic.010G214900	26	0	318	2	0.0062893081761	29	1	370	4	0.0108108108108	91	0	1095	1	0.000913242009132	146	1	1783	7	0.00392596747056
Sobic.010G214950	2	0	24	0	0.0	0	0	0	0	nan	4	0	47	0	0.0	6	0	71	0	0.0
Sobic.010G215000	32	0	203	0	0.0	16	0	105	0	0.0	49	0	174	1	0.00574712643678	97	0	482	1	0.00207468879668
Sobic.010G215100	10	0	91	1	0.010989010989	16	0	132	0	0.0	51	0	320	2	0.00625	77	0	543	3	0.00552486187845
Sobic.010G215201	2	0	24	1	0.0416666666667	10	0	114	1	0.00877192982456	46	0	350	2	0.00571428571429	58	0	488	4	0.00819672131148
Sobic.010G215300	12	7	109	38	0.348623853211	19	0	178	0	0.0	45	0	290	0	0.0	76	7	577	38	0.0658578856153
Sobic.010G215400	10	0	54	0	0.0	6	0	36	0	0.0	56	0	157	0	0.0	72	0	247	0	0.0
Sobic.010G215500	1	0	1	0	0.0	0	0	0	0	nan	0	0	0	0	nan	1	0	1	0	0.0
Sobic.010G215600	35	0	67	0	0.0	18	0	34	1	0.0294117647059	39	0	75	0	0.0	92	0	176	1	0.00568181818182
Sobic.010G215700	19	0	94	0	0.0	18	0	106	0	0.0	37	0	107	0	0.0	74	0	307	0	0.0
Sobic.010G215800	42	1	176	1	0.00568181818182	39	0	156	0	0.0	32	0	142	0	0.0	113	1	474	1	0.00210970464135
Sobic.010G215900	2	2	22	15	0.681818181818	2	0	18	0	0.0	56	0	631	1	0.00158478605388	60	2	671	16	0.0238450074516
Sobic.010G216000	2	2	20	19	0.95	17	0	157	0	0.0	50	0	425	1	0.00235294117647	69	2	602	20	0.0332225913621
Sobic.010G216100	5	0	10	0	0.0	2	0	4	0	0.0	1	0	1	0	0.0	8	0	15	0	0.0
Sobic.010G216200	14	0	54	0	0.0	12	0	51	0	0.0	9	0	14	0	0.0	35	0	119	0	0.0
Sobic.010G216300	6	0	29	0	0.0	12	0	57	1	0.0175438596491	24	0	84	0	0.0	42	0	170	1	0.00588235294118
Sobic.010G216400	0	0	0	0	nan	10	0	122	2	0.016393442623	52	0	588	2	0.00340136054422	62	0	710	4	0.0056338028169
Sobic.010G216600	47	1	103	1	0.00970873786408	30	0	68	0	0.0	35	0	85	0	0.0	112	1	256	1	0.00390625
Sobic.010G216700	1	0	8	0	0.0	0	0	0	0	nan	0	0	0	0	nan	1	0	8	0	0.0
Sobic.010G216800	25	0	53	0	0.0	20	0	39	0	0.0	43	0	122	0	0.0	88	0	214	0	0.0
Sobic.010G217100	6	6	68	64	0.941176470588	18	0	228	1	0.00438596491228	42	0	529	1	0.00189035916824	66	6	825	66	0.08
Sobic.010G217200	6	6	95	91	0.957894736842	17	0	280	0	0.0	33	0	545	3	0.00550458715596	56	6	920	94	0.102173913043
Sobic.010G217400	34	0	124	1	0.00806451612903	22	0	104	0	0.0	44	0	227	0	0.0	100	0	455	1	0.0021978021978
Sobic.010G217466	14	0	129	1	0.0077519379845	13	0	128	0	0.0	41	0	378	0	0.0	68	0	635	1	0.00157480314961
Sobic.010G217532	31	0	125	0	0.0	19	0	70	0	0.0	27	0	100	1	0.01	77	0	295	1	0.00338983050847
Sobic.010G217600	2	2	34	30	0.882352941176	20	5	341	22	0.0645161290323	38	1	666	5	0.00750750750751	60	8	1041	57	0.0547550432277
Sobic.010G217700	39	0	137	0	0.0	17	0	55	0	0.0	32	0	122	0	0.0	88	0	314	0	0.0
Sobic.010G217800	8	0	117	0	0.0	15	0	220	1	0.00454545454545	40	0	601	1	0.00166389351082	63	0	938	2	0.00213219616205
Sobic.010G217900	19	0	136	0	0.0	7	0	63	0	0.0	13	0	105	0	0.0	39	0	304	0	0.0
Sobic.010G218000	6	0	83	0	0.0	16	0	206	2	0.00970873786408	41	1	508	2	0.00393700787402	63	1	797	4	0.00501882057716
Sobic.010G218100	0	0	0	0	nan	10	0	107	2	0.018691588785	46	0	429	1	0.002331002331	56	0	536	3	0.00559701492537
Sobic.010G218200	2	2	20	13	0.65	19	0	189	1	0.00529100529101	42	0	412	0	0.0	63	2	621	14	0.0225442834138
Sobic.010G218300	4	2	42	17	0.404761904762	15	0	184	0	0.0	43	0	551	1	0.00181488203267	62	2	777	18	0.023166023166
Sobic.010G218400	15	1	181	8	0.0441988950276	15	0	170	0	0.0	38	0	383	0	0.0	68	1	734	8	0.0108991825613
Sobic.010G218500	10	8	140	66	0.471428571429	15	0	194	0	0.0	48	0	585	3	0.00512820512821	73	8	919	69	0.0750816104461
Sobic.010G218600	60	0	234	3	0.0128205128205	26	0	122	0	0.0	29	0	89	1	0.0112359550562	115	0	445	4	0.00898876404494
Sobic.010G218700	2	0	22	0	0.0	8	0	129	0	0.0	51	1	643	4	0.00622083981337	61	1	794	4	0.00503778337531
Sobic.010G218800	0	0	0	0	nan	1	0	10	0	0.0	5	0	32	0	0.0	6	0	42	0	0.0
Sobic.010G218900	10	0	41	0	0.0	4	0	11	1	0.0909090909091	8	0	35	0	0.0	22	0	87	1	0.0114942528736
Sobic.010G219000	8	8	90	85	0.944444444444	22	0	241	0	0.0	45	0	462	3	0.00649350649351	75	8	793	88	0.110970996217
Sobic.010G219100	20	18	94	89	0.946808510638	22	0	96	1	0.0104166666667	91	0	355	1	0.00281690140845	133	18	545	91	0.166972477064
Sobic.010G219200	6	4	30	30	1.0	5	0	26	1	0.0384615384615	42	0	128	0	0.0	53	4	184	31	0.16847826087
Sobic.010G219300	23	0	95	0	0.0	23	0	92	0	0.0	41	0	149	1	0.00671140939597	87	0	336	1	0.00297619047619
Sobic.010G219400	6	2	62	21	0.338709677419	18	0	203	2	0.00985221674877	35	1	387	2	0.00516795865633	59	3	652	25	0.0383435582822
Sobic.010G219500	32	0	219	1	0.00456621004566	25	0	177	1	0.00564971751412	47	0	311	0	0.0	104	0	707	2	0.002828854314
Sobic.010G219600	28	1	120	1	0.00833333333333	16	0	58	0	0.0	42	0	162	1	0.00617283950617	86	1	340	2	0.00588235294118
Sobic.010G219700	0	0	0	0	nan	19	0	137	1	0.00729927007299	47	0	282	0	0.0	66	0	419	1	0.00238663484487
Sobic.010G219800	2	0	11	0	0.0	19	0	160	0	0.0	54	0	284	0	0.0	75	0	455	0	0.0
Sobic.010G219900	2	2	22	17	0.772727272727	11	1	115	4	0.0347826086957	44	0	536	0	0.0	57	3	673	21	0.0312035661218
Sobic.010G220000	18	0	127	0	0.0	18	0	135	0	0.0	44	0	229	0	0.0	80	0	491	0	0.0
Sobic.010G220100	52	1	125	1	0.008	41	0	186	0	0.0	76	0	323	2	0.0061919504644	169	1	634	3	0.00473186119874
Sobic.010G220200	10	7	57	33	0.578947368421	23	0	174	0	0.0	47	0	305	2	0.00655737704918	80	7	536	35	0.0652985074627
Sobic.010G220300	2	0	12	0	0.0	6	0	51	0	0.0	32	0	241	1	0.00414937759336	40	0	304	1	0.00328947368421
Sobic.010G220400	24	0	62	0	0.0	16	0	38	0	0.0	26	0	84	0	0.0	66	0	184	0	0.0
Sobic.010G220500	40	1	292	3	0.0102739726027	24	0	161	0	0.0	35	0	205	1	0.00487804878049	99	1	658	4	0.00607902735562
Sobic.010G220600	25	0	155	0	0.0	30	0	191	0	0.0	34	0	177	1	0.00564971751412	89	0	523	1	0.0019120458891
Sobic.010G220700	6	0	58	0	0.0	10	0	88	0	0.0	44	0	445	2	0.00449438202247	60	0	591	2	0.00338409475465
Sobic.010G220800	41	0	263	3	0.0114068441065	15	0	76	0	0.0	35	0	234	0	0.0	91	0	573	3	0.00523560209424
